text,video_path,num_frames,width,height,masks_path,videoid,box_path
man seated on the left,./videos/73989ad5a803,90,854,480,./masks/73989ad5a803/7,73989ad5a803_7,./boxs/73989ad5a803/7
people are seated on ground and bend forward,./videos/73989ad5a803,90,854,480,./masks/73989ad5a803/8,73989ad5a803_8,./boxs/73989ad5a803/8
man seated on the left-side,./videos/73989ad5a803,90,854,480,./masks/73989ad5a803/9,73989ad5a803_9,./boxs/73989ad5a803/9
goat looking around,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/0,3099a1a37e22_0,./boxs/3099a1a37e22/0
goat moving around,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/1,3099a1a37e22_1,./boxs/3099a1a37e22/1
sheeps stand then walk around,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/2,3099a1a37e22_2,./boxs/3099a1a37e22/2
sheep eat then walk around and stand,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/3,3099a1a37e22_3,./boxs/3099a1a37e22/3
sheep walk around then stand,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/4,3099a1a37e22_4,./boxs/3099a1a37e22/4
black face sheep,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/5,3099a1a37e22_5,./boxs/3099a1a37e22/5
two sheep walking backwards,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/6,3099a1a37e22_6,./boxs/3099a1a37e22/6
three sheep walking in circles in the back position,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/7,3099a1a37e22_7,./boxs/3099a1a37e22/7
sheep walk around in a circle,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/8,3099a1a37e22_8,./boxs/3099a1a37e22/8
sheep walk away from us with back facing us,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/9,3099a1a37e22_9,./boxs/3099a1a37e22/9
walk forward towards us,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/10,3099a1a37e22_10,./boxs/3099a1a37e22/10
goat shifting around,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/11,3099a1a37e22_11,./boxs/3099a1a37e22/11
sheeps stand then move around,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/12,3099a1a37e22_12,./boxs/3099a1a37e22/12
sheep eat then move around and stand,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/13,3099a1a37e22_13,./boxs/3099a1a37e22/13
sheep move around then stand,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/14,3099a1a37e22_14,./boxs/3099a1a37e22/14
two sheep moving backwards,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/15,3099a1a37e22_15,./boxs/3099a1a37e22/15
three sheep moving in circles in the back-side position,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/16,3099a1a37e22_16,./boxs/3099a1a37e22/16
sheep move around in a circle,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/17,3099a1a37e22_17,./boxs/3099a1a37e22/17
sheep move away from us with back-side facing us,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/18,3099a1a37e22_18,./boxs/3099a1a37e22/18
move forward towards us,./videos/3099a1a37e22,108,1280,720,./masks/3099a1a37e22/19,3099a1a37e22_19,./boxs/3099a1a37e22/19
cat moving forward and going down a bench,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/0,fcd9cd4aec41_0,./boxs/fcd9cd4aec41/0
cat resting then looking around,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/1,fcd9cd4aec41_1,./boxs/fcd9cd4aec41/1
hand of human petting a cat,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/2,fcd9cd4aec41_2,./boxs/fcd9cd4aec41/2
cat lying on the ground and moving,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/3,fcd9cd4aec41_3,./boxs/fcd9cd4aec41/3
cat lying on a bench playing with people,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/4,fcd9cd4aec41_4,./boxs/fcd9cd4aec41/4
people,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/5,fcd9cd4aec41_5,./boxs/fcd9cd4aec41/5
people playing with cat,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/6,fcd9cd4aec41_6,./boxs/fcd9cd4aec41/6
cat lying on bench,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/7,fcd9cd4aec41_7,./boxs/fcd9cd4aec41/7
hand stroking cat,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/8,fcd9cd4aec41_8,./boxs/fcd9cd4aec41/8
"the cat on the ground, move forward",./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/9,fcd9cd4aec41_9,./boxs/fcd9cd4aec41/9
jump up the bench then down,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/10,fcd9cd4aec41_10,./boxs/fcd9cd4aec41/10
lying down on the bench without changing position,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/11,fcd9cd4aec41_11,./boxs/fcd9cd4aec41/11
hand touching the cat,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/12,fcd9cd4aec41_12,./boxs/fcd9cd4aec41/12
the cat that was lying under the bench and walked up to us.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/13,fcd9cd4aec41_13,./boxs/fcd9cd4aec41/13
the cat that was under the bench and came forward.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/14,fcd9cd4aec41_14,./boxs/fcd9cd4aec41/14
the cat that crawled from under the bench and approached us.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/15,fcd9cd4aec41_15,./boxs/fcd9cd4aec41/15
the cat that emerged from under the bench and walked towards us.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/16,fcd9cd4aec41_16,./boxs/fcd9cd4aec41/16
the cat that was initially under the bench and then came towards us.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/17,fcd9cd4aec41_17,./boxs/fcd9cd4aec41/17
the cat that moved from its original position.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/18,fcd9cd4aec41_18,./boxs/fcd9cd4aec41/18
the cat that changed its location.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/19,fcd9cd4aec41_19,./boxs/fcd9cd4aec41/19
the cat that shifted its position.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/20,fcd9cd4aec41_20,./boxs/fcd9cd4aec41/20
the cat that relocated.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/21,fcd9cd4aec41_21,./boxs/fcd9cd4aec41/21
the cat that was in a different place now.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/22,fcd9cd4aec41_22,./boxs/fcd9cd4aec41/22
the cat resting on the bench.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/23,fcd9cd4aec41_23,./boxs/fcd9cd4aec41/23
the cat lying down on the bench.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/24,fcd9cd4aec41_24,./boxs/fcd9cd4aec41/24
the cat reclining on the bench.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/25,fcd9cd4aec41_25,./boxs/fcd9cd4aec41/25
the cat relaxing on the bench.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/26,fcd9cd4aec41_26,./boxs/fcd9cd4aec41/26
the cat taking a rest on the bench.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/27,fcd9cd4aec41_27,./boxs/fcd9cd4aec41/27
the cat being petted by someone.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/28,fcd9cd4aec41_28,./boxs/fcd9cd4aec41/28
the cat being stroked by someone.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/29,fcd9cd4aec41_29,./boxs/fcd9cd4aec41/29
the cat receiving affection from someone.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/30,fcd9cd4aec41_30,./boxs/fcd9cd4aec41/30
the cat getting caressed by someone.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/31,fcd9cd4aec41_31,./boxs/fcd9cd4aec41/31
the cat enjoying being touched by someone.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/32,fcd9cd4aec41_32,./boxs/fcd9cd4aec41/32
the person petting the cat.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/33,fcd9cd4aec41_33,./boxs/fcd9cd4aec41/33
the person stroking the cat.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/34,fcd9cd4aec41_34,./boxs/fcd9cd4aec41/34
the person giving affection to the cat.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/35,fcd9cd4aec41_35,./boxs/fcd9cd4aec41/35
the person caressing the cat.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/36,fcd9cd4aec41_36,./boxs/fcd9cd4aec41/36
the person gently touching the cat.,./videos/fcd9cd4aec41,120,1920,1080,./masks/fcd9cd4aec41/37,fcd9cd4aec41_37,./boxs/fcd9cd4aec41/37
"the cat inside the box, occasionally peeking out its head or paw.",./videos/4c99ac09a75c,150,1270,720,./masks/4c99ac09a75c/0,4c99ac09a75c_0,./boxs/4c99ac09a75c/0
"the feline in the box, intermittently revealing its head or claw.",./videos/4c99ac09a75c,150,1270,720,./masks/4c99ac09a75c/1,4c99ac09a75c_1,./boxs/4c99ac09a75c/1
"the cat within the box, sometimes showing its head or paw.",./videos/4c99ac09a75c,150,1270,720,./masks/4c99ac09a75c/2,4c99ac09a75c_2,./boxs/4c99ac09a75c/2
"the cat that's in the box, periodically popping its head or paw out.",./videos/4c99ac09a75c,150,1270,720,./masks/4c99ac09a75c/3,4c99ac09a75c_3,./boxs/4c99ac09a75c/3
"the cat situated inside the box, occasionally exposing its head or paw.",./videos/4c99ac09a75c,150,1270,720,./masks/4c99ac09a75c/4,4c99ac09a75c_4,./boxs/4c99ac09a75c/4
"the cat in the box, from time to time, revealing its head or claw.",./videos/4c99ac09a75c,150,1270,720,./masks/4c99ac09a75c/5,4c99ac09a75c_5,./boxs/4c99ac09a75c/5
a working machine,./videos/917469999597,90,854,480,./masks/917469999597/0,917469999597_0,./boxs/917469999597/0
woman lying on bed enjoying massage,./videos/6de9c07da5a7,90,854,480,./masks/6de9c07da5a7/0,6de9c07da5a7_0,./boxs/6de9c07da5a7/0
blanket covering woman,./videos/6de9c07da5a7,90,854,480,./masks/6de9c07da5a7/1,6de9c07da5a7_1,./boxs/6de9c07da5a7/1
man massaging woman,./videos/6de9c07da5a7,90,854,480,./masks/6de9c07da5a7/2,6de9c07da5a7_2,./boxs/6de9c07da5a7/2
a lady lying down,./videos/6de9c07da5a7,90,854,480,./masks/6de9c07da5a7/3,6de9c07da5a7_3,./boxs/6de9c07da5a7/3
a man doing massage,./videos/6de9c07da5a7,90,854,480,./masks/6de9c07da5a7/4,6de9c07da5a7_4,./boxs/6de9c07da5a7/4
a woman lying down,./videos/6de9c07da5a7,90,854,480,./masks/6de9c07da5a7/5,6de9c07da5a7_5,./boxs/6de9c07da5a7/5
duck walking forward,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/0,b6d2569f3f19_0,./boxs/b6d2569f3f19/0
duck walking forward and finally into the water,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/1,b6d2569f3f19_1,./boxs/b6d2569f3f19/1
the first duck to swim,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/2,b6d2569f3f19_2,./boxs/b6d2569f3f19/2
the second duck to swim,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/3,b6d2569f3f19_3,./boxs/b6d2569f3f19/3
the third duck to swim,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/4,b6d2569f3f19_4,./boxs/b6d2569f3f19/4
duck walk to the river,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/5,b6d2569f3f19_5,./boxs/b6d2569f3f19/5
duck walk to the river then swim on the water,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/6,b6d2569f3f19_6,./boxs/b6d2569f3f19/6
duck moving forward,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/7,b6d2569f3f19_7,./boxs/b6d2569f3f19/7
duck moving forward and finally into the water,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/8,b6d2569f3f19_8,./boxs/b6d2569f3f19/8
duck move to the river,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/9,b6d2569f3f19_9,./boxs/b6d2569f3f19/9
duck move to the river then swim on the water,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/10,b6d2569f3f19_10,./boxs/b6d2569f3f19/10
the duck that first went swimming in the water.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/11,b6d2569f3f19_11,./boxs/b6d2569f3f19/11
the duck that got into the water and started swimming first.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/12,b6d2569f3f19_12,./boxs/b6d2569f3f19/12
the duck that was the first to take a swim in the water.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/13,b6d2569f3f19_13,./boxs/b6d2569f3f19/13
the duck that entered the water and began swimming before the others.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/14,b6d2569f3f19_14,./boxs/b6d2569f3f19/14
the duck that was the earliest to start swimming in the water.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/15,b6d2569f3f19_15,./boxs/b6d2569f3f19/15
the duck that went swimming in the water second.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/16,b6d2569f3f19_16,./boxs/b6d2569f3f19/16
the duck that got into the water and started swimming after the first one.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/17,b6d2569f3f19_17,./boxs/b6d2569f3f19/17
the duck that followed the first one into the water and began swimming.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/18,b6d2569f3f19_18,./boxs/b6d2569f3f19/18
the duck that entered the water and started swimming right after the first one.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/19,b6d2569f3f19_19,./boxs/b6d2569f3f19/19
the duck that was the second to start swimming in the water.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/20,b6d2569f3f19_20,./boxs/b6d2569f3f19/20
a group of ducks walking around.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/21,b6d2569f3f19_21,./boxs/b6d2569f3f19/21
a flock of ducks moving together.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/22,b6d2569f3f19_22,./boxs/b6d2569f3f19/22
several ducks walking together.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/23,b6d2569f3f19_23,./boxs/b6d2569f3f19/23
a bunch of ducks strolling around.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/24,b6d2569f3f19_24,./boxs/b6d2569f3f19/24
a herd of ducks on the move.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/25,b6d2569f3f19_25,./boxs/b6d2569f3f19/25
a herd of ducks on the go.,./videos/b6d2569f3f19,65,1920,928,./masks/b6d2569f3f19/26,b6d2569f3f19_26,./boxs/b6d2569f3f19/26
the man kneeling on the ground on the right,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/0,fa26d58b9958_0,./boxs/fa26d58b9958/0
girl kneeling next to man in white and turning her head,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/1,fa26d58b9958_1,./boxs/fa26d58b9958/1
the chair behind the man in white,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/2,fa26d58b9958_2,./boxs/fa26d58b9958/2
the man in white kneeling on the ground and talking,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/3,fa26d58b9958_3,./boxs/fa26d58b9958/3
boy standing and throwing himself at the blue wall,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/4,fa26d58b9958_4,./boxs/fa26d58b9958/4
little boy sitting with arms around knees facing right side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/5,fa26d58b9958_5,./boxs/fa26d58b9958/5
person sitting on the ground on the far left,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/6,fa26d58b9958_6,./boxs/fa26d58b9958/6
a referee kneeling in the middle of the field and moving next to two playing kids,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/7,fa26d58b9958_7,./boxs/fa26d58b9958/7
child standing on the left facing to left and talking to an adult woman,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/8,fa26d58b9958_8,./boxs/fa26d58b9958/8
boy sitting on the ground on the right with his hands on the ground,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/9,fa26d58b9958_9,./boxs/fa26d58b9958/9
the child on the left squatting and then kneeling,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/10,fa26d58b9958_10,./boxs/fa26d58b9958/10
woman standing on the left facing to right and talking to a child,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/11,fa26d58b9958_11,./boxs/fa26d58b9958/11
man sitting in front of the two persons standing together on the left,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/12,fa26d58b9958_12,./boxs/fa26d58b9958/12
woman standing on right side with arms folded,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/13,fa26d58b9958_13,./boxs/fa26d58b9958/13
"of the two kids who wrestled, the one who pinned the other to the ground",./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/14,fa26d58b9958_14,./boxs/fa26d58b9958/14
the man standing on the far right with his hands in his pockets,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/15,fa26d58b9958_15,./boxs/fa26d58b9958/15
little girl squatting on the ground with one hand on her nose and the other on her knee,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/16,fa26d58b9958_16,./boxs/fa26d58b9958/16
people are watching the game,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/17,fa26d58b9958_17,./boxs/fa26d58b9958/17
a man is instructing the battle,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/18,fa26d58b9958_18,./boxs/fa26d58b9958/18
the man kneeling on the ground on the right-side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/19,fa26d58b9958_19,./boxs/fa26d58b9958/19
boy staying and throwing himself at the blue wall,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/20,fa26d58b9958_20,./boxs/fa26d58b9958/20
little boy sitting with arms around knees facing right-side side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/21,fa26d58b9958_21,./boxs/fa26d58b9958/21
human sitting on the ground on the far left-side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/22,fa26d58b9958_22,./boxs/fa26d58b9958/22
a referee kneeling in the middle of the field and shifting next to two frolicking kids,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/23,fa26d58b9958_23,./boxs/fa26d58b9958/23
child staying on the left-side facing to left-side and talking to an adult woman,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/24,fa26d58b9958_24,./boxs/fa26d58b9958/24
boy sitting on the ground on the right-side with his hands on the ground,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/25,fa26d58b9958_25,./boxs/fa26d58b9958/25
the child on the left-side squatting and then kneeling,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/26,fa26d58b9958_26,./boxs/fa26d58b9958/26
woman staying on the left-side facing to right-side and talking to a child,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/27,fa26d58b9958_27,./boxs/fa26d58b9958/27
man sitting in front of the two humans staying together on the left-side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/28,fa26d58b9958_28,./boxs/fa26d58b9958/28
woman staying on right-side side with arms folded,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/29,fa26d58b9958_29,./boxs/fa26d58b9958/29
the man staying on the far right-side with his hands in his pockets,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/30,fa26d58b9958_30,./boxs/fa26d58b9958/30
little boy seated with arms around knees facing right side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/31,fa26d58b9958_31,./boxs/fa26d58b9958/31
person seated on the ground on the far left,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/32,fa26d58b9958_32,./boxs/fa26d58b9958/32
boy seated on the ground on the right with his hands on the ground,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/33,fa26d58b9958_33,./boxs/fa26d58b9958/33
woman standing on the left facing towards the right and talking to a child,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/34,fa26d58b9958_34,./boxs/fa26d58b9958/34
man seated in front of the two persons standing together on the left,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/35,fa26d58b9958_35,./boxs/fa26d58b9958/35
little boy seated with arms around knees facing right-side side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/36,fa26d58b9958_36,./boxs/fa26d58b9958/36
human seated on the ground on the far left-side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/37,fa26d58b9958_37,./boxs/fa26d58b9958/37
boy seated on the ground on the right-side with his hands on the ground,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/38,fa26d58b9958_38,./boxs/fa26d58b9958/38
man seated in front of the two humans staying together on the left-side,./videos/fa26d58b9958,90,854,480,./masks/fa26d58b9958/39,fa26d58b9958_39,./boxs/fa26d58b9958/39
